meter_id,location,violation_description,fine_amount,counts,revenue,latitude,longitude,meter_type,policy_complexity,rate_type,park_limit
HW314,5201 HOLLYWOOD BL,METER EXPIRED,63.0,17,1071.0,34.101841,-118.303952,Single-Space,13,FLAT,1.0
WH707,19900 VENTURA BL,METER EXPIRED,63.0,17,1071.0,34.17191500000001,-118.567826,Single-Space,38,FLAT,2.0
HW335,5301 HOLLYWOOD BL,METER EXPIRED,63.0,17,1071.0,34.101832,-118.306726,Single-Space,13,FLAT,1.0
WU3,1001 6TH ST W,METER EXPIRED,63.0,17,1071.0,34.053784,-118.261232,Single-Space,45,FLAT,4.0
PB267,1401 STANLEY AV S,METER EXPIRED,63.0,17,1071.0,34.049826,-118.361439,Single-Space,13,FLAT,2.0
CB751,900 SANTEE ST S,METER EXPIRED,63.0,17,1071.0,34.039111,-118.254543,Single-Space,25,TOD,2.0
HW376,1800 WESTERN AV N,METER EXPIRED,63.0,17,1071.0,34.104381,-118.309173,Single-Space,13,FLAT,1.0
PB272,5600 PICO BL W,METER EXPIRED,63.0,17,1071.0,34.050059000000005,-118.361019,Single-Space,13,FLAT,2.0
PB272,5618 PICO BL W,METER EXPIRED,63.0,12,756.0,34.050059000000005,-118.361019,Single-Space,13,FLAT,2.0
WA1415,1301 ALVARADO ST S,METER EXPIRED,63.0,17,1071.0,34.04645900000001,-118.283324,Single-Space,13,FLAT,1.0
PB175,5701 PICO BL W,METER EXPIRED,63.0,17,1071.0,34.05084,-118.362582,Single-Space,13,FLAT,2.0
VN890,14401 SYLVAN ST,METER EXPIRED,63.0,17,1071.0,34.184736,-118.447773,Single-Space,13,TOD,2.0
VH33,4600 PROSPECT AV,METER EXPIRED,63.0,17,1071.0,34.101726,-118.291358,Single-Space,13,FLAT,1.0
SVV82,900 VERMONT AV N,METER EXPIRED,63.0,17,1071.0,34.088987,-118.291611,Single-Space,49,FLAT,2.0
HW71,5200 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.098018,-118.304053,Single-Space,49,FLAT,1.0
CB300,1400 BROADWAY  S,METER EXPIRED,63.0,17,1071.0,34.034963,-118.26281000000002,Single-Space,13,FLAT,4.0
SVV85A,900 VERMONT AV N,METER EXPIRED,63.0,17,1071.0,34.089296000000004,-118.291612,Single-Space,49,FLAT,2.0
MM515,5800 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.06902,-118.34681299999998,Single-Space,13,FLAT,1.0
PW25,10577 PICO BL W,METER EXPIRED,63.0,17,1071.0,34.043882,-118.421484,Single-Space,38,FLAT,2.0
PW25,10501 PICO BL W,METER EXPIRED,63.0,16,1008.0,34.043882,-118.421484,Single-Space,38,FLAT,2.0
PW254,10900 PICO BL W,METER EXPIRED,63.0,17,1071.0,34.039217,-118.43015,Single-Space,45,FLAT,2.0
SH20,1100 VINE ST,METER EXPIRED,63.0,17,1071.0,34.091315,-118.326507,Single-Space,13,FLAT,2.0
VN1121,14401 KITTRIDGE ST,METER EXPIRED,63.0,17,1071.0,34.190734,-118.448141,Single-Space,13,FLAT,2.0
WU482A,600 BIXEL ST S,METER EXPIRED,63.0,17,1071.0,34.051482,-118.263678,Single-Space,38,FLAT,2.0
PM273,8800 VINCIE BLVD,METER EXPIRED,63.0,17,1071.0,34.03033,-118.386203,Single-Space,11,FLAT,2.0
PW221,10901 PICO BL W,METER EXPIRED,63.0,17,1071.0,34.039169,-118.430744,Single-Space,38,FLAT,2.0
SVV78,900 VERMONT AV N,METER EXPIRED,63.0,17,1071.0,34.088132,-118.291607,Single-Space,49,FLAT,2.0
CB1298,901 GRAND AVE S,METER EXPIRED,63.0,17,1071.0,34.043951,-118.259897,Single-Space,13,TOD,4.0
CB2940,601 HILL ST S,METER EXPIRED,63.0,17,1071.0,34.046802,-118.253743,Single-Space,38,TOD,2.0
PW229,10901 PICO BL W,METER EXPIRED,63.0,17,1071.0,34.038548,-118.43205,Single-Space,38,FLAT,2.0
PB125,5401 PICO BL W,METER EXPIRED,63.0,17,1071.0,34.048944,-118.357242,Single-Space,13,FLAT,2.0
WW1189,3701 6TH ST W,METER EXPIRED,63.0,17,1071.0,34.063626,-118.304489,Single-Space,45,FLAT,0.5
CT53,600 NEW HIGH ST,METER EXPIRED,63.0,17,1071.0,34.059043,-118.239054,Single-Space,13,TOD,4.0
TZ610,18700 BURBANK BL,METER EXPIRED,63.0,17,1071.0,34.17225,-118.541341,Single-Space,13,FLAT,2.0
WW1217,4200 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.068887,-118.306385,Single-Space,13,FLAT,1.0
CB2044,1333 MAPLE AVE S,METER EXPIRED,63.0,17,1071.0,34.033745,-118.257974,Single-Space,38,TOD,2.0
CB2044,1301 MAPLE AVE S,METER EXPIRED,63.0,12,756.0,34.033745,-118.257974,Single-Space,38,TOD,2.0
WW2026,601 SAINT ANDREWS PL S,METER EXPIRED,63.0,17,1071.0,34.06199,-118.311656,Single-Space,13,FLAT,2.0
ED228,700 12TH ST E,METER EXPIRED,63.0,17,1071.0,34.033005,-118.252072,Single-Space,13,JUMP,0.16666666666666666
CT540,701 SPRING ST N,METER EXPIRED,63.0,17,1071.0,34.061275,-118.237295,Single-Space,13,FLAT,4.0
LM668,201 LA BREA AV S,METER EXPIRED,63.0,17,1071.0,34.069785,-118.344149,Single-Space,68,FLAT,2.0
NH692,4201 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.147863,-118.364482,Single-Space,13,FLAT,2.0
WS475,1601 SEPULVEDA BL S,METER EXPIRED,63.0,17,1071.0,34.048876,-118.44552,Single-Space,13,FLAT,1.0
CB4487,600 BROADWAY S,METER EXPIRED,63.0,17,1071.0,34.046246000000004,-118.252288,Single-Space,13,FLAT,2.0
CT492,817 YALE ST,METER EXPIRED,63.0,17,1071.0,34.064124,-118.24044,Single-Space,13,FLAT,4.0
CT492,801 YALE ST,METER EXPIRED,63.0,17,1071.0,34.064124,-118.24044,Single-Space,13,FLAT,4.0
ED28,501 CERES AVE S,METER EXPIRED,63.0,17,1071.0,34.040978,-118.24041499999998,Single-Space,13,FLAT,4.0
ED279,946 12TH ST E,METER EXPIRED,63.0,17,1071.0,34.031407,-118.248403,Single-Space,13,FLAT,4.0
CB451A,1301 SANTEE ST S,METER EXPIRED,63.0,17,1071.0,34.034965,-118.258499,Single-Space,13,TOD,2.0
WS758,1700 GREENFIELD AV,METER EXPIRED,63.0,17,1071.0,34.048871000000005,-118.441368,Single-Space,13,FLAT,2.0
WB594,615 18TH ST W,METER EXPIRED,63.0,17,1071.0,34.035925,-118.272299,Single-Space,13,TOD,4.0
WB594,601 18TH ST W,METER EXPIRED,63.0,15,945.0,34.035925,-118.272299,Single-Space,13,TOD,4.0
BF628,8401 MELROSE AV,METER EXPIRED,63.0,17,1071.0,34.083371,-118.373756,Single-Space,25,FLAT,2.0
TZ65,18300 CLARK ST,METER EXPIRED,63.0,17,1071.0,34.169718,-118.532217,Single-Space,13,JUMP,0.16666666666666666
CB3814,259 5TH ST E,METER EXPIRED,63.0,17,1071.0,34.045065,-118.245919,Single-Space,36,TOD,2.0
NH628,4701 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.155739000000004,-118.369228,Single-Space,13,FLAT,2.0
WS468,1501 SEPULVEDA BL S,METER EXPIRED,63.0,17,1071.0,34.049440999999995,-118.446002,Single-Space,13,FLAT,2.0
CB382,100 PICO BLVD E,METER EXPIRED,63.0,17,1071.0,34.036064,-118.260068,Single-Space,45,TOD,2.0
CB382,108 PICO BLVD E,METER EXPIRED,63.0,14,882.0,34.036064,-118.260068,Single-Space,45,TOD,2.0
WS470,1501 SEPULVEDA BL S,METER EXPIRED,63.0,17,1071.0,34.049243,-118.445832,Single-Space,13,FLAT,2.0
NH639,4601 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.154151,-118.36827,Single-Space,13,FLAT,2.0
CB2042,1301 MAPLE AVE S,METER EXPIRED,63.0,17,1071.0,34.033854,-118.257884,Single-Space,38,TOD,2.0
CB2042,1331 MAPLE AVE S,METER EXPIRED,63.0,12,756.0,34.033854,-118.257884,Single-Space,38,TOD,2.0
BF663,600 SWEETZER AV N,METER EXPIRED,63.0,17,1071.0,34.083345,-118.370248,Single-Space,25,FLAT,2.0
HO576,1701 CAHUENGA BL,METER EXPIRED,63.0,17,1071.0,34.10351,-118.32966,Single-Space,41,TOD,2.0
WB31,2000 BROADWAY  S,METER EXPIRED,63.0,17,1071.0,34.030397,-118.266337,Single-Space,11,FLAT,4.0
WW1956A,3701 7TH ST W,METER EXPIRED,63.0,17,1071.0,34.059767,-118.308592,Single-Space,13,JUMP,0.16666666666666666
WW1956,3701 7TH ST W,METER EXPIRED,63.0,17,1071.0,34.059766,-118.30853700000002,Single-Space,13,JUMP,0.16666666666666666
WW1955,3701 7TH ST W,METER EXPIRED,63.0,17,1071.0,34.059768,-118.30838500000002,Single-Space,13,JUMP,0.16666666666666666
WW1953A,3701 7TH ST W,METER EXPIRED,63.0,17,1071.0,34.05977,-118.308145,Single-Space,13,JUMP,0.16666666666666666
TZ522,18500 VENTURA BL,METER EXPIRED,63.0,17,1071.0,34.16961,-118.538349,Single-Space,38,FLAT,2.0
WB289,2101 GRAND AVE S,METER EXPIRED,63.0,17,1071.0,34.029685,-118.270338,Single-Space,13,JUMP,6.0
WW1336A,500 WESTERN AV N,METER EXPIRED,63.0,17,1071.0,34.080829,-118.308999,Single-Space,13,FLAT,1.0
WW1336A,530 WESTERN AV N,METER EXPIRED,63.0,11,693.0,34.080829,-118.308999,Single-Space,13,FLAT,1.0
SV529,1500 GOWER ST,METER EXPIRED,63.0,17,1071.0,34.098655,-118.32223,Single-Space,68,FLAT,2.0
OF61,5801 SAN VICENTE BL,METER EXPIRED,63.0,17,1071.0,34.056025,-118.359614,Single-Space,13,FLAT,2.0
WW1295,4001 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.069105,-118.301956,Single-Space,13,FLAT,1.0
PR173,1400 ROBERTSON BL S,METER EXPIRED,63.0,17,1071.0,34.052574,-118.383917,Single-Space,13,FLAT,2.0
WW1275,3701 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.069129,-118.297325,Single-Space,13,FLAT,1.0
OF89,5900 OLYMPIC BL W,METER EXPIRED,63.0,17,1071.0,34.057536,-118.360585,Single-Space,47,FLAT,1.0
OF88,5900 OLYMPIC BL W,METER EXPIRED,63.0,17,1071.0,34.057544,-118.360647,Single-Space,47,FLAT,1.0
CT551,700 NEW HIGH ST,METER EXPIRED,63.0,17,1071.0,34.060728000000005,-118.238229,Single-Space,13,TOD,4.0
TZ551,18300 VENTURA BL,METER EXPIRED,63.0,17,1071.0,34.167569,-118.533317,Single-Space,38,FLAT,1.0
VN208,14501 GILMORE ST,METER EXPIRED,63.0,17,1071.0,34.187711,-118.449471,Single-Space,13,TOD,2.0
NH703,4201 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.146491999999995,-118.36363500000002,Single-Space,13,FLAT,2.0
HO578A,1701 CAHUENGA BL,METER EXPIRED,63.0,17,1071.0,34.10318,-118.329654,Single-Space,41,TOD,2.0
CB917,950 FLOWER ST S,METER EXPIRED,63.0,17,1071.0,34.044781,-118.26226,Single-Space,13,TOD,2.0
PR176,1400 ROBERTSON BL S,METER EXPIRED,63.0,17,1071.0,34.052775,-118.38388799999998,Single-Space,13,FLAT,2.0
WW1308,4201 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.069081,-118.305736,Single-Space,13,FLAT,1.0
HO577A,1701 CAHUENGA BL,METER EXPIRED,63.0,17,1071.0,34.103306,-118.329654,Single-Space,41,TOD,2.0
NH710,4101 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.145629,-118.363115,Single-Space,13,FLAT,2.0
NH711,4101 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.145497,-118.363032,Single-Space,13,FLAT,2.0
LT341,300 OMAR AVE,METER EXPIRED,63.0,17,1071.0,34.045802,-118.241758,Single-Space,13,FLAT,4.0
CT423,501 ORD ST,METER EXPIRED,63.0,17,1071.0,34.06089,-118.240737,Single-Space,13,TOD,2.0
SG383,1400 MARTEL AV N,METER EXPIRED,63.0,17,1071.0,34.097709,-118.350598,Single-Space,13,FLAT,2.0
ED408,800 PICO BL,METER EXPIRED,63.0,17,1071.0,34.0313211797,-118.250811945,Single-Space,13,FLAT,2.0
ED405,800 PICO BL,METER EXPIRED,63.0,17,1071.0,34.0314135004,-118.25102941899999,Single-Space,13,FLAT,2.0
VN181,14540 HAMLIN ST,METER EXPIRED,63.0,17,1071.0,34.188599,-118.450044,Single-Space,13,TOD,2.0
VN181,14500 HAMLIN ST,METER EXPIRED,63.0,16,1008.0,34.188599,-118.450044,Single-Space,13,TOD,2.0
UC199,3600 CAHUENGA BL,METER EXPIRED,63.0,17,1071.0,34.134685,-118.36001,Single-Space,13,FLAT,2.0
CB484,1512 SANTEE ST S,METER EXPIRED,63.0,17,1071.0,34.032652,-118.260195,Single-Space,13,FLAT,4.0
CB484,1500 SANTEE ST S,METER EXPIRED,63.0,13,819.0,34.032652,-118.260195,Single-Space,13,FLAT,4.0
VW377,601 CATALINA ST S,METER EXPIRED,63.0,17,1071.0,34.061347999999995,-118.295492,Single-Space,13,FLAT,1.0
CT436A,716 YALE ST,METER EXPIRED,63.0,17,1071.0,34.06175,-118.241423,Single-Space,13,FLAT,4.0
CT436A,700 YALE ST,METER EXPIRED,63.0,13,819.0,34.06175,-118.241423,Single-Space,13,FLAT,4.0
CB823,200 9TH ST E,METER EXPIRED,63.0,17,1071.0,34.040337,-118.253784,Single-Space,68,TOD,2.0
ED394A,700 PICO BLVD E,METER EXPIRED,63.0,17,1071.0,34.032136,-118.252715,Single-Space,13,TOD,2.0
ED394A,744 PICO BLVD E,METER EXPIRED,63.0,16,1008.0,34.032136,-118.252715,Single-Space,13,TOD,2.0
RS76,9000 BEVERLYWOOD ST,METER EXPIRED,63.0,17,1071.0,34.038294,-118.388766,Single-Space,13,FLAT,1.0
SVV273,4901 SANTA MONICA BL,METER EXPIRED,63.0,17,1071.0,34.09093,-118.29711299999998,Single-Space,13,FLAT,1.0
VN173,14501 HAMLIN ST,METER EXPIRED,63.0,17,1071.0,34.188746,-118.450577,Single-Space,13,TOD,2.0
LT408,300 CROCKER ST,METER EXPIRED,63.0,17,1071.0,34.046118,-118.240322,Single-Space,13,FLAT,4.0
ED475,778 MERCHANT ST S,METER EXPIRED,63.0,17,1071.0,34.034908,-118.243648,Single-Space,13,FLAT,4.0
SP465,600 PALOS VERDES ST S,METER EXPIRED,63.0,17,1071.0,33.73811,-118.281286,Single-Space,13,FLAT,2.0
RS103,2801 ROBERTSON BL S,METER EXPIRED,63.0,17,1071.0,34.036226,-118.389064,Single-Space,13,FLAT,1.0
WB89,2001 BROADWAY  S,METER EXPIRED,63.0,17,1071.0,34.030241,-118.26668,Single-Space,11,FLAT,4.0
RS105A,9001 HARGIS ST,METER EXPIRED,63.0,17,1071.0,34.036013,-118.389263,Single-Space,13,FLAT,2.0
WB88,2001 BROADWAY  S,METER EXPIRED,63.0,17,1071.0,34.030295,-118.266644,Single-Space,11,FLAT,4.0
RS108,2801 ROBERTSON BL S,METER EXPIRED,63.0,17,1071.0,34.035774,-118.389188,Single-Space,13,FLAT,0.25
WA530,2301 6TH ST W,METER EXPIRED,63.0,17,1071.0,34.060669,-118.277179,Single-Space,56,FLAT,1.0
CT439,716 YALE ST,METER EXPIRED,63.0,17,1071.0,34.061895,-118.241352,Single-Space,13,FLAT,4.0
PR361,1101 ELM DR,METER EXPIRED,63.0,17,1071.0,34.055494,-118.394972,Single-Space,13,FLAT,0.5
WB673,1901 LOS ANGELES ST S,METER EXPIRED,63.0,17,1071.0,34.029891,-118.264092,Single-Space,13,FLAT,4.0
BF602,8301 MELROSE AV,METER EXPIRED,63.0,17,1071.0,34.083769000000004,-118.370755,Single-Space,25,FLAT,2.0
WW2159,3500 WILSHIRE BL,METER EXPIRED,63.0,17,1071.0,34.061638,-118.301387,Single-Space,45,FLAT,1.0
LM559,7300 BEVERLY BL,METER EXPIRED,63.0,17,1071.0,34.076048,-118.350248,Single-Space,48,FLAT,1.0
WB667,1901 LOS ANGELES ST S,METER EXPIRED,63.0,17,1071.0,34.030361,-118.263789,Single-Space,13,FLAT,4.0
LM570,7300 BEVERLY BL,METER EXPIRED,63.0,17,1071.0,34.076051,-118.349495,Single-Space,25,FLAT,1.0
LM571,7300 BEVERLY BL,METER EXPIRED,63.0,17,1071.0,34.076051,-118.349309,Single-Space,25,FLAT,1.0
ED334,1105 PICO BLVD E,METER EXPIRED,63.0,17,1071.0,34.030315,-118.24813,Single-Space,13,JUMP,0.16666666666666666
CB3764,1601 LOS ANGELES ST S,METER EXPIRED,63.0,17,1071.0,34.032913,-118.261742,Single-Space,13,TOD,4.0
CB3764,1603 LOS ANGELES ST S,METER EXPIRED,63.0,13,819.0,34.032913,-118.261742,Single-Space,13,TOD,4.0
WW2144,3600 WILSHIRE BL,METER EXPIRED,63.0,17,1071.0,34.061619,-118.304768,Single-Space,45,FLAT,1.0
WW2134,3600 WILSHIRE BL,METER EXPIRED,63.0,17,1071.0,34.061611,-118.306258,Single-Space,45,FLAT,1.0
LM579,7200 BEVERLY BL,METER EXPIRED,63.0,17,1071.0,34.076054,-118.347871,Single-Space,25,FLAT,1.0
LM579,7260 W BEVERLY BL,METER EXPIRED,63.0,11,693.0,34.076054,-118.347871,Single-Space,25,FLAT,1.0
BF614,700 KINGS RD N,METER EXPIRED,63.0,17,1071.0,34.08391,-118.371653,Single-Space,25,FLAT,2.0
NH6,4800 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.159033,-118.370949,Single-Space,13,FLAT,2.0
SP361A,201 7TH ST W,METER EXPIRED,63.0,17,1071.0,33.737771,-118.282859,Single-Space,13,FLAT,2.0
WB749,100 18TH ST E,METER EXPIRED,63.0,17,1071.0,34.031960999999995,-118.263398,Single-Space,13,FLAT,4.0
SL672,3601 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.090193,-118.277113,Single-Space,13,FLAT,2.0
LM512,7401 BEVERLY BL,METER EXPIRED,63.0,17,1071.0,34.076246999999995,-118.351402,Single-Space,25,FLAT,2.0
ED378A,701 PICO BLVD E,METER EXPIRED,63.0,17,1071.0,34.032413,-118.253049,Single-Space,13,TOD,2.0
ED378A,727 PICO BLVD E,METER EXPIRED,63.0,11,693.0,34.032413,-118.253049,Single-Space,13,TOD,2.0
VW1218,3101 6TH ST W,METER EXPIRED,63.0,17,1071.0,34.06378,-118.288834,Single-Space,13,FLAT,1.0
UC164,3500 CAHUENGA BL,METER EXPIRED,63.0,17,1071.0,34.133216,-118.35642,Single-Space,13,FLAT,2.0
UC163,3500 CAHUENGA BL,METER EXPIRED,63.0,17,1071.0,34.133181,-118.356372,Single-Space,13,FLAT,2.0
PR357,1101 ELM DR,METER EXPIRED,63.0,17,1071.0,34.055751,-118.394973,Single-Space,13,FLAT,0.5
LM541,200 VISTA ST N,METER EXPIRED,63.0,17,1071.0,34.075893,-118.352151,Single-Space,25,FLAT,2.0
NH745,4100 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.14543,-118.36271200000002,Single-Space,13,FLAT,4.0
WA958,2101 JAMES M WOOD BL,METER EXPIRED,63.0,17,1071.0,34.053607,-118.279098,Single-Space,13,FLAT,2.0
WW1807,4101 5TH ST W,METER EXPIRED,63.0,17,1071.0,34.065399,-118.308103,Single-Space,13,FLAT,0.25
WA789,2401 7TH ST W,METER EXPIRED,63.0,17,1071.0,34.05853,-118.281161,Single-Space,13,FLAT,1.0
CB4090,101 17TH ST E,METER EXPIRED,63.0,17,1071.0,34.032586,-118.262506,Single-Space,13,FLAT,4.0
CB4094,101 17TH ST E,METER EXPIRED,63.0,17,1071.0,34.032808,-118.262899,Single-Space,13,FLAT,4.0
SA79,2100 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.077335999999995,-118.264491,Single-Space,13,FLAT,2.0
CB4110,100 17TH ST W,METER EXPIRED,63.0,17,1071.0,34.032976,-118.263453,Single-Space,13,FLAT,4.0
CB2097,401 12TH ST E,METER EXPIRED,63.0,17,1071.0,34.035508,-118.256014,Single-Space,25,FLAT,2.0
WA812,2600 7TH ST W,METER EXPIRED,63.0,17,1071.0,34.059106,-118.282884,Single-Space,13,FLAT,1.0
SO992,14701 DICKENS ST,METER EXPIRED,63.0,17,1071.0,34.150816,-118.455195,Single-Space,38,FLAT,2.0
BF90,7900 BEVERLY BL,METER EXPIRED,63.0,17,1071.0,34.076002,-118.362124,Single-Space,25,FLAT,1.0
SL369,4348 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.095527000000004,-118.28398500000002,Single-Space,13,FLAT,2.0
SL369,4300 SUNSET BL,METER EXPIRED,63.0,11,693.0,34.095527000000004,-118.28398500000002,Single-Space,13,FLAT,2.0
VN267,14522 VICTORY BL,METER EXPIRED,63.0,17,1071.0,34.18656,-118.449571,Single-Space,56,TOD,2.0
VN267,14500 VICTORY BL,METER EXPIRED,63.0,11,693.0,34.18656,-118.449571,Single-Space,56,TOD,2.0
VW210,3000 7TH ST W,METER EXPIRED,63.0,17,1071.0,34.059693,-118.290295,Single-Space,13,FLAT,2.0
SVV344,4314 MELROSE AV,METER EXPIRED,63.0,17,1071.0,34.08351500000001,-118.294634,Single-Space,56,FLAT,1.0
SO999,14701 DICKENS ST,METER EXPIRED,63.0,17,1071.0,34.150937,-118.455909,Single-Space,38,FLAT,2.0
SA51A,1204 ALVARADO ST N,METER EXPIRED,63.0,17,1071.0,34.078402000000004,-118.262866,Single-Space,49,FLAT,1.0
SA51A,1200 ALVARADO ST N,METER EXPIRED,63.0,11,693.0,34.078402000000004,-118.262866,Single-Space,49,FLAT,1.0
SL374,4300 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.095206,-118.283625,Single-Space,13,FLAT,2.0
SL374,4330 SUNSET BL,METER EXPIRED,63.0,16,1008.0,34.095206,-118.283625,Single-Space,13,FLAT,2.0
SL374,4326 SUNSET BL,METER EXPIRED,63.0,12,756.0,34.095206,-118.283625,Single-Space,13,FLAT,2.0
SO997,14701 DICKENS ST,METER EXPIRED,63.0,17,1071.0,34.150912,-118.455761,Single-Space,38,FLAT,2.0
PR228,8600 PICO BL W,METER EXPIRED,63.0,17,1071.0,34.054149,-118.38099,Single-Space,13,FLAT,1.0
WA969,901 LAKE ST S,METER EXPIRED,63.0,17,1071.0,34.053565,-118.280169,Single-Space,13,FLAT,2.0
WA969,909 LAKE ST S,METER EXPIRED,63.0,13,819.0,34.053565,-118.280169,Single-Space,13,FLAT,2.0
TZ38,18300 CLARK ST,METER EXPIRED,63.0,17,1071.0,34.169734000000005,-118.535431,Single-Space,13,FLAT,2.0
WW181,4701 OAKWOOD AV,METER EXPIRED,63.0,17,1071.0,34.077351,-118.309585,Single-Space,13,FLAT,1.0
CB4045,701 7TH ST W,METER EXPIRED,63.0,17,1071.0,34.048305,-118.258013,Single-Space,13,TOD,2.0
CB4045,719 7TH ST W,METER EXPIRED,63.0,16,1008.0,34.048305,-118.258013,Single-Space,13,TOD,2.0
WS542,1200 MIDVALE AV,METER EXPIRED,63.0,17,1071.0,34.057725,-118.445082,Single-Space,38,FLAT,2.0
SO991,14701 DICKENS ST,METER EXPIRED,63.0,17,1071.0,34.150801,-118.455102,Single-Space,38,FLAT,2.0
WS543,1200 MIDVALE AV,METER EXPIRED,63.0,17,1071.0,34.057794,-118.445122,Single-Space,38,FLAT,2.0
VW1840,1201 MENLO AV,METER EXPIRED,63.0,17,1071.0,34.047477,-118.290788,Single-Space,13,FLAT,2.0
VW1976,2901 7TH ST W,METER EXPIRED,63.0,17,1071.0,34.059867,-118.288527,Single-Space,13,FLAT,1.0
CB2101,401 12TH ST E,OUTSIDE LINES/METER,58.0,17,986.0,34.03523,-118.255578,Single-Space,25,FLAT,2.0
CB2101,401 12TH ST E,METER EXPIRED,63.0,17,1071.0,34.03523,-118.255578,Single-Space,25,FLAT,2.0
SL262,3001 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.084011,-118.274021,Single-Space,13,FLAT,2.0
BH119,2001 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,17,1071.0,34.049239,-118.21301499999998,Single-Space,13,FLAT,2.0
CB4338B,201 7TH ST E,METER EXPIRED,63.0,17,1071.0,34.043146,-118.250097,Single-Space,45,TOD,2.0
PR254,9101 PICO BL W,METER EXPIRED,63.0,17,1071.0,34.055371,-118.390203,Single-Space,38,JUMP,0.16666666666666666
CB431,1300 LOS ANGELES ST S,METER EXPIRED,63.0,17,1071.0,34.034888,-118.259909,Single-Space,13,TOD,2.0
CB431,1330 LOS ANGELES ST S,METER EXPIRED,63.0,14,882.0,34.034888,-118.259909,Single-Space,13,TOD,2.0
TZ250,19301 VENTURA BL,METER EXPIRED,63.0,17,1071.0,34.172826,-118.555389,Single-Space,13,FLAT,2.0
CB4315,201 12TH ST W,METER EXPIRED,63.0,17,1071.0,34.039144,-118.261644,Single-Space,13,TOD,2.0
CB4271,1001 SAN JULIAN ST S,METER EXPIRED,63.0,17,1071.0,34.036821999999994,-118.2524,Single-Space,13,FLAT,4.0
SL282,3201 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.086152,-118.275038,Single-Space,13,FLAT,2.0
SV412B,1200 VINE ST,METER EXPIRED,63.0,17,1071.0,34.093374,-118.326519,Single-Space,25,FLAT,2.0
BF97,101 FAIRFAX AV N,METER EXPIRED,63.0,17,1071.0,34.075264000000004,-118.361529,Single-Space,25,FLAT,1.0
SV455,1400 EL CENTRO AV,METER EXPIRED,63.0,17,1071.0,34.097354,-118.323659,Single-Space,25,FLAT,2.0
WW167B,4600 OAKWOOD AV,METER EXPIRED,63.0,17,1071.0,34.077555,-118.30861000000002,Single-Space,13,FLAT,1.0
VW1875,701 HOOVER ST S,METER EXPIRED,63.0,17,1071.0,34.059089,-118.284304,Single-Space,13,FLAT,1.0
NH890,5300 TUJUNGA AV,METER EXPIRED,63.0,17,1071.0,34.167356,-118.378868,Single-Space,13,FLAT,2.0
BH180,2208 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,17,1071.0,34.047682,-118.209974,Single-Space,13,FLAT,1.0
BH180,2200 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,16,1008.0,34.047682,-118.209974,Single-Space,13,FLAT,1.0
SO966,4500 SAUGUS AV,METER EXPIRED,63.0,17,1071.0,34.151884,-118.466096,Single-Space,13,FLAT,2.0
SG419,1400 FULLER AV N,METER EXPIRED,63.0,17,1071.0,34.097667,-118.349501,Single-Space,13,FLAT,2.0
SG419,1446 N FULLER AV N,METER EXPIRED,63.0,11,693.0,34.097667,-118.349501,Single-Space,13,FLAT,2.0
CB4245A,500 OLYMPIC BL E,METER EXPIRED,63.0,17,1071.0,34.036991,-118.252448,Single-Space,13,TOD,2.0
TZ293,5601 MELVIN AV,METER EXPIRED,63.0,17,1071.0,34.17302100000001,-118.56008,Single-Space,13,FLAT,2.0
PR288,1501 ROBERTSON BL S,METER EXPIRED,63.0,17,1071.0,34.051241,-118.384343,Single-Space,13,FLAT,1.0
PR288,1535 ROBERTSON BL S,METER EXPIRED,63.0,11,693.0,34.051241,-118.384343,Single-Space,13,FLAT,1.0
LM769,7000 ROSEWOOD AV,METER EXPIRED,63.0,17,1071.0,34.080226,-118.3437,Single-Space,25,FLAT,0.5
LM774,500 LA BREA AV N,METER EXPIRED,63.0,17,1071.0,34.080617,-118.343926,Single-Space,68,FLAT,1.0
SVV312,700 VIRGIL AV N,METER EXPIRED,63.0,17,1071.0,34.084416999999995,-118.286741,Single-Space,13,FLAT,1.0
